delta_t,ir_v_d,re_v_d,ta,tb1,tb2,tc,va,vb1,vb2,vc,bat_id
298,1.34909,0.28782,2016/11/9 23:36,2016/11/10 0:38,2016/11/10 0:38,2016/11/10 0:43,4.14523,2.50832,2.79614,3.2328,cell_v_drop_LG36_NCM_cell_2016_11
299,1.34941,0.29607,2016/11/10 1:59,2016/11/10 3:01,2016/11/10 3:01,2016/11/10 3:06,4.14523,2.49975,2.79582,3.23086,cell_v_drop_LG36_NCM_cell_2016_11
298,1.35152,0.29073,2016/11/10 4:22,2016/11/10 5:24,2016/11/10 5:24,2016/11/10 5:29,4.14491,2.50266,2.79339,3.22521,cell_v_drop_LG36_NCM_cell_2016_11
296,1.35232,0.29283,2016/11/10 6:45,2016/11/10 7:46,2016/11/10 7:46,2016/11/10 7:51,4.14507,2.49992,2.79275,3.22149,cell_v_drop_LG36_NCM_cell_2016_11
299,1.35329,0.29202,2016/11/10 9:07,2016/11/10 10:09,2016/11/10 10:09,2016/11/10 10:14,4.14523,2.49992,2.79194,3.21826,cell_v_drop_LG36_NCM_cell_2016_11
298,1.3541,0.29073,2016/11/10 11:29,2016/11/10 12:31,2016/11/10 12:31,2016/11/10 12:36,4.14475,2.49992,2.79065,3.21535,cell_v_drop_LG36_NCM_cell_2016_11
296,1.35588,0.28895,2016/11/10 13:51,2016/11/10 14:53,2016/11/10 14:53,2016/11/10 14:58,4.14475,2.49992,2.78887,3.21325,cell_v_drop_LG36_NCM_cell_2016_11
299,1.35701,0.28831,2016/11/10 16:14,2016/11/10 17:16,2016/11/10 17:16,2016/11/10 17:21,4.14491,2.49959,2.7879,3.21066,cell_v_drop_LG36_NCM_cell_2016_11
297,1.35766,0.28734,2016/11/10 18:36,2016/11/10 19:38,2016/11/10 19:38,2016/11/10 19:43,4.14475,2.49975,2.78709,3.20856,cell_v_drop_LG36_NCM_cell_2016_11
294,1.35831,0.28168,2016/11/10 20:58,2016/11/10 21:59,2016/11/10 21:59,2016/11/10 22:04,4.14475,2.50476,2.78644,3.20501,cell_v_drop_LG36_NCM_cell_2016_11
298,1.3604,0.28249,2016/11/10 23:20,2016/11/11 0:22,2016/11/11 0:22,2016/11/11 0:27,4.14507,2.50218,2.78467,3.20436,cell_v_drop_LG36_NCM_cell_2016_11
297,1.36153,0.2833,2016/11/11 1:42,2016/11/11 2:44,2016/11/11 2:44,2016/11/11 2:49,4.14507,2.50024,2.78354,3.20258,cell_v_drop_LG36_NCM_cell_2016_11
296,1.36122,0.28345,2016/11/11 4:04,2016/11/11 5:06,2016/11/11 5:06,2016/11/11 5:11,4.14459,2.49992,2.78337,3.2,cell_v_drop_LG36_NCM_cell_2016_11
299,1.36251,0.27634,2016/11/11 6:26,2016/11/11 7:28,2016/11/11 7:28,2016/11/11 7:33,4.14491,2.50606,2.7824,3.1979,cell_v_drop_LG36_NCM_cell_2016_11
298,1.3646,0.28055,2016/11/11 8:48,2016/11/11 9:50,2016/11/11 9:50,2016/11/11 9:55,4.14507,2.49992,2.78047,3.19353,cell_v_drop_LG36_NCM_cell_2016_11
294,1.36654,0.27861,2016/11/11 11:10,2016/11/11 12:12,2016/11/11 12:12,2016/11/11 12:17,4.14507,2.49992,2.77853,3.18723,cell_v_drop_LG36_NCM_cell_2016_11
297,1.36752,0.27748,2016/11/11 13:32,2016/11/11 14:34,2016/11/11 14:34,2016/11/11 14:39,4.14475,2.49975,2.77723,3.18238,cell_v_drop_LG36_NCM_cell_2016_11
297,1.36994,0.2715,2016/11/11 15:54,2016/11/11 16:56,2016/11/11 16:56,2016/11/11 17:01,4.14507,2.50363,2.77513,3.17947,cell_v_drop_LG36_NCM_cell_2016_11
299,1.37075,0.27425,2016/11/11 18:16,2016/11/11 19:18,2016/11/11 19:18,2016/11/11 19:23,4.14475,2.49975,2.774,3.17705,cell_v_drop_LG36_NCM_cell_2016_11
299,1.37059,0.26487,2016/11/11 20:38,2016/11/11 21:40,2016/11/11 21:40,2016/11/11 21:45,4.14491,2.50945,2.77432,3.17495,cell_v_drop_LG36_NCM_cell_2016_11
297,1.3722,0.27311,2016/11/11 23:00,2016/11/12 0:02,2016/11/12 0:02,2016/11/12 0:07,4.14523,2.49992,2.77303,3.17333,cell_v_drop_LG36_NCM_cell_2016_11
296,1.37252,0.2728,2016/11/12 1:22,2016/11/12 2:24,2016/11/12 2:24,2016/11/12 2:29,4.14507,2.49975,2.77255,3.17075,cell_v_drop_LG36_NCM_cell_2016_11
295,1.37527,0.26326,2016/11/12 3:44,2016/11/12 4:46,2016/11/12 4:46,2016/11/12 4:51,4.14491,2.50638,2.76964,3.16622,cell_v_drop_LG36_NCM_cell_2016_11
299,1.37672,0.26876,2016/11/12 6:07,2016/11/12 7:09,2016/11/12 7:09,2016/11/12 7:14,4.14523,2.49975,2.76851,3.16477,cell_v_drop_LG36_NCM_cell_2016_11
299,1.37543,0.26746,2016/11/12 8:29,2016/11/12 9:31,2016/11/12 9:31,2016/11/12 9:36,4.14507,2.50218,2.76964,3.16525,cell_v_drop_LG36_NCM_cell_2016_11
297,1.37559,0.26973,2016/11/12 10:51,2016/11/12 11:53,2016/11/12 11:53,2016/11/12 11:58,4.14507,2.49975,2.76948,3.16671,cell_v_drop_LG36_NCM_cell_2016_11
295,1.37544,0.26939,2016/11/12 13:13,2016/11/12 14:14,2016/11/12 14:14,2016/11/12 14:19,4.14475,2.49992,2.76931,3.16687,cell_v_drop_LG36_NCM_cell_2016_11
297,1.37592,0.26891,2016/11/12 15:35,2016/11/12 16:36,2016/11/12 16:36,2016/11/12 16:41,4.14475,2.49992,2.76883,3.16557,cell_v_drop_LG36_NCM_cell_2016_11
297,1.3764,0.26876,2016/11/12 17:56,2016/11/12 18:58,2016/11/12 18:58,2016/11/12 19:03,4.14491,2.49975,2.76851,3.16444,cell_v_drop_LG36_NCM_cell_2016_11
299,1.3777,0.2673,2016/11/12 20:18,2016/11/12 21:19,2016/11/12 21:19,2016/11/12 21:24,4.14475,2.49975,2.76705,3.16299,cell_v_drop_LG36_NCM_cell_2016_11
297,1.37931,0.266,2016/11/12 22:40,2016/11/12 23:42,2016/11/12 23:42,2016/11/12 23:47,4.14523,2.49992,2.76592,3.16008,cell_v_drop_LG36_NCM_cell_2016_11
297,1.38142,0.2618,2016/11/13 1:02,2016/11/13 2:04,2016/11/13 2:04,2016/11/13 2:09,4.14556,2.50234,2.76414,3.15652,cell_v_drop_LG36_NCM_cell_2016_11
299,1.38174,0.25776,2016/11/13 3:25,2016/11/13 4:26,2016/11/13 4:26,2016/11/13 4:31,4.14507,2.50557,2.76333,3.15426,cell_v_drop_LG36_NCM_cell_2016_11
299,1.3827,0.26261,2016/11/13 5:47,2016/11/13 6:48,2016/11/13 6:48,2016/11/13 6:53,4.14523,2.49992,2.76253,3.15184,cell_v_drop_LG36_NCM_cell_2016_11
296,1.38432,0.25598,2016/11/13 8:09,2016/11/13 9:10,2016/11/13 9:10,2016/11/13 9:15,4.14523,2.50493,2.76091,3.14941,cell_v_drop_LG36_NCM_cell_2016_11
296,1.3874,0.25291,2016/11/13 10:31,2016/11/13 11:33,2016/11/13 11:33,2016/11/13 11:37,4.1454,2.50509,2.758,3.14473,cell_v_drop_LG36_NCM_cell_2016_11
296,1.3869,0.25744,2016/11/13 12:53,2016/11/13 13:54,2016/11/13 13:54,2016/11/13 13:59,4.14523,2.50089,2.75833,3.14182,cell_v_drop_LG36_NCM_cell_2016_11
299,1.39015,0.25517,2016/11/13 15:15,2016/11/13 16:17,2016/11/13 16:17,2016/11/13 16:22,4.1454,2.50008,2.75525,3.136,cell_v_drop_LG36_NCM_cell_2016_11
294,1.3924,0.25308,2016/11/13 17:37,2016/11/13 18:39,2016/11/13 18:39,2016/11/13 18:44,4.14523,2.49975,2.75283,3.13099,cell_v_drop_LG36_NCM_cell_2016_11
295,1.39402,0.23966,2016/11/13 20:00,2016/11/13 21:01,2016/11/13 21:01,2016/11/13 21:06,4.14523,2.51155,2.75121,3.12695,cell_v_drop_LG36_NCM_cell_2016_11
298,1.39612,0.24968,2016/11/13 22:23,2016/11/13 23:24,2016/11/13 23:24,2016/11/13 23:29,4.14572,2.49992,2.7496,3.12485,cell_v_drop_LG36_NCM_cell_2016_11
299,1.39709,0.24839,2016/11/14 0:45,2016/11/14 1:47,2016/11/14 1:47,2016/11/14 1:52,4.1454,2.49992,2.74831,3.12243,cell_v_drop_LG36_NCM_cell_2016_11
297,1.39871,0.24694,2016/11/14 3:07,2016/11/14 4:09,2016/11/14 4:09,2016/11/14 4:14,4.1454,2.49975,2.74669,3.12016,cell_v_drop_LG36_NCM_cell_2016_11
299,1.39903,0.24645,2016/11/14 5:30,2016/11/14 6:32,2016/11/14 6:32,2016/11/14 6:37,4.1454,2.49992,2.74637,3.11871,cell_v_drop_LG36_NCM_cell_2016_11
299,1.4,0.23417,2016/11/14 7:52,2016/11/14 8:54,2016/11/14 8:54,2016/11/14 8:59,4.14556,2.51139,2.74556,3.11855,cell_v_drop_LG36_NCM_cell_2016_11
298,1.40097,0.23773,2016/11/14 10:15,2016/11/14 11:16,2016/11/14 11:16,2016/11/14 11:21,4.1454,2.5067,2.74443,3.11531,cell_v_drop_LG36_NCM_cell_2016_11
298,1.40243,0.23594,2016/11/14 12:37,2016/11/14 13:39,2016/11/14 13:39,2016/11/14 13:44,4.14556,2.50719,2.74313,3.11111,cell_v_drop_LG36_NCM_cell_2016_11
298,1.40016,0.24403,2016/11/14 15:02,2016/11/14 16:03,2016/11/14 16:03,2016/11/14 16:08,4.14394,2.49975,2.74378,3.11709,cell_v_drop_LG36_NCM_cell_2016_11
298,1.40097,0.24257,2016/11/14 17:26,2016/11/14 18:27,2016/11/14 18:27,2016/11/14 18:32,4.14346,2.49992,2.74249,3.11305,cell_v_drop_LG36_NCM_cell_2016_11
299,1.40275,0.24063,2016/11/14 19:50,2016/11/14 20:51,2016/11/14 20:51,2016/11/14 20:56,4.1433,2.49992,2.74055,3.11111,cell_v_drop_LG36_NCM_cell_2016_11
299,1.40404,0.23999,2016/11/14 22:14,2016/11/14 23:16,2016/11/14 23:16,2016/11/14 23:21,4.14378,2.49975,2.73974,3.10917,cell_v_drop_LG36_NCM_cell_2016_11
299,1.40194,0.23982,2016/11/15 0:39,2016/11/15 1:40,2016/11/15 1:40,2016/11/15 1:45,4.14362,2.50186,2.74168,3.11241,cell_v_drop_LG36_NCM_cell_2016_11
298,1.40194,0.24144,2016/11/15 3:03,2016/11/15 4:04,2016/11/15 4:04,2016/11/15 4:09,4.1433,2.49992,2.74136,3.11273,cell_v_drop_LG36_NCM_cell_2016_11
297,1.40339,0.24031,2016/11/15 5:27,2016/11/15 6:29,2016/11/15 6:29,2016/11/15 6:33,4.14362,2.49992,2.74023,3.11176,cell_v_drop_LG36_NCM_cell_2016_11
297,1.40339,0.24048,2016/11/15 7:51,2016/11/15 8:53,2016/11/15 8:53,2016/11/15 8:58,4.14362,2.49975,2.74023,3.11111,cell_v_drop_LG36_NCM_cell_2016_11
299,1.40387,0.23934,2016/11/15 10:15,2016/11/15 11:16,2016/11/15 11:16,2016/11/15 11:21,4.14313,2.49992,2.73926,3.11047,cell_v_drop_LG36_NCM_cell_2016_11
295,1.40582,0.2382,2016/11/15 12:40,2016/11/15 13:41,2016/11/15 13:41,2016/11/15 13:46,4.14394,2.49992,2.73812,3.1074,cell_v_drop_LG36_NCM_cell_2016_11
299,1.40663,0.23707,2016/11/15 15:04,2016/11/15 16:06,2016/11/15 16:06,2016/11/15 16:11,4.14362,2.49992,2.73699,3.10529,cell_v_drop_LG36_NCM_cell_2016_11
295,1.40856,0.2353,2016/11/15 17:29,2016/11/15 18:30,2016/11/15 18:30,2016/11/15 18:35,4.14378,2.49992,2.73522,3.10255,cell_v_drop_LG36_NCM_cell_2016_11
298,1.40986,0.23078,2016/11/15 19:53,2016/11/15 20:54,2016/11/15 20:54,2016/11/15 20:59,4.14346,2.50282,2.7336,3.10109,cell_v_drop_LG36_NCM_cell_2016_11
296,1.40986,0.23401,2016/11/15 22:17,2016/11/15 23:18,2016/11/15 23:18,2016/11/15 23:23,4.14362,2.49975,2.73376,3.09996,cell_v_drop_LG36_NCM_cell_2016_11
296,1.41164,0.23206,2016/11/16 0:41,2016/11/16 1:42,2016/11/16 1:42,2016/11/16 1:47,4.14362,2.49992,2.73198,3.0977,cell_v_drop_LG36_NCM_cell_2016_11
298,1.41228,0.23013,2016/11/16 3:05,2016/11/16 4:06,2016/11/16 4:06,2016/11/16 4:11,4.14346,2.50105,2.73118,3.09608,cell_v_drop_LG36_NCM_cell_2016_11
297,1.41358,0.2256,2016/11/16 5:29,2016/11/16 6:30,2016/11/16 6:30,2016/11/16 6:35,4.14362,2.50444,2.73004,3.09398,cell_v_drop_LG36_NCM_cell_2016_11
298,1.41455,0.22915,2016/11/16 7:53,2016/11/16 8:54,2016/11/16 8:54,2016/11/16 8:59,4.14362,2.49992,2.72907,3.0935,cell_v_drop_LG36_NCM_cell_2016_11
299,1.41778,0.21865,2016/11/16 11:37,2016/11/16 12:39,2016/11/16 12:39,2016/11/16 12:44,4.14346,2.50703,2.72568,3.09043,cell_v_drop_LG36_NCM_cell_2016_11
297,1.41713,0.22689,2016/11/16 14:02,2016/11/16 15:03,2016/11/16 15:03,2016/11/16 15:08,4.14394,2.49992,2.72681,3.0893,cell_v_drop_LG36_NCM_cell_2016_11
296,1.41858,0.22189,2016/11/16 16:26,2016/11/16 17:28,2016/11/16 17:28,2016/11/16 17:33,4.1441,2.50363,2.72552,3.088,cell_v_drop_LG36_NCM_cell_2016_11
298,1.41939,0.22157,2016/11/16 18:50,2016/11/16 19:52,2016/11/16 19:52,2016/11/16 19:57,4.14362,2.50266,2.72423,3.08574,cell_v_drop_LG36_NCM_cell_2016_11
299,1.42021,0.22334,2016/11/16 21:14,2016/11/16 22:15,2016/11/16 22:15,2016/11/16 22:20,4.1433,2.49975,2.72309,3.08429,cell_v_drop_LG36_NCM_cell_2016_11
297,1.42117,0.22108,2016/11/16 23:38,2016/11/17 0:39,2016/11/17 0:39,2016/11/17 0:44,4.14346,2.50121,2.72229,3.08267,cell_v_drop_LG36_NCM_cell_2016_11
296,1.42311,0.22108,2016/11/17 2:02,2016/11/17 3:04,2016/11/17 3:04,2016/11/17 3:09,4.14378,2.49959,2.72067,3.08041,cell_v_drop_LG36_NCM_cell_2016_11
299,1.42344,0.21994,2016/11/17 4:26,2016/11/17 5:27,2016/11/17 5:27,2016/11/17 5:32,4.1433,2.49992,2.71986,3.07895,cell_v_drop_LG36_NCM_cell_2016_11
297,1.42408,0.2193,2016/11/17 6:49,2016/11/17 7:51,2016/11/17 7:51,2016/11/17 7:56,4.1433,2.49992,2.71922,3.0775,cell_v_drop_LG36_NCM_cell_2016_11
299,1.42473,0.21897,2016/11/17 9:13,2016/11/17 10:14,2016/11/17 10:14,2016/11/17 10:19,4.14362,2.49992,2.71889,3.07701,cell_v_drop_LG36_NCM_cell_2016_11
299,1.42537,0.21817,2016/11/17 11:36,2016/11/17 12:38,2016/11/17 12:38,2016/11/17 12:43,4.14346,2.49992,2.71809,3.07572,cell_v_drop_LG36_NCM_cell_2016_11
298,1.42763,0.21623,2016/11/17 14:01,2016/11/17 15:02,2016/11/17 15:02,2016/11/17 15:07,4.14378,2.49992,2.71615,3.07314,cell_v_drop_LG36_NCM_cell_2016_11
294,1.42893,0.21267,2016/11/17 16:25,2016/11/17 17:26,2016/11/17 17:26,2016/11/17 17:31,4.14394,2.50234,2.71501,3.072,cell_v_drop_LG36_NCM_cell_2016_11
297,1.42844,0.21526,2016/11/17 18:49,2016/11/17 19:50,2016/11/17 19:50,2016/11/17 19:55,4.14362,2.49992,2.71518,3.07152,cell_v_drop_LG36_NCM_cell_2016_11
298,1.42909,0.21429,2016/11/17 21:12,2016/11/17 22:14,2016/11/17 22:14,2016/11/17 22:19,4.14346,2.50008,2.71437,3.07071,cell_v_drop_LG36_NCM_cell_2016_11
297,1.4299,0.20621,2016/11/17 23:36,2016/11/18 0:38,2016/11/18 0:38,2016/11/18 0:43,4.14378,2.50767,2.71388,3.07039,cell_v_drop_LG36_NCM_cell_2016_11
298,1.43087,0.21267,2016/11/18 2:00,2016/11/18 3:01,2016/11/18 3:01,2016/11/18 3:06,4.14346,2.49992,2.71259,3.06909,cell_v_drop_LG36_NCM_cell_2016_11
299,1.43168,0.21186,2016/11/18 4:23,2016/11/18 5:25,2016/11/18 5:25,2016/11/18 5:30,4.14346,2.49992,2.71178,3.06796,cell_v_drop_LG36_NCM_cell_2016_11
297,1.43281,0.21089,2016/11/18 6:47,2016/11/18 7:49,2016/11/18 7:49,2016/11/18 7:54,4.14362,2.49992,2.71081,3.06667,cell_v_drop_LG36_NCM_cell_2016_11
296,1.43345,0.20831,2016/11/18 9:11,2016/11/18 10:12,2016/11/18 10:13,2016/11/18 10:17,4.14362,2.50186,2.71017,3.0657,cell_v_drop_LG36_NCM_cell_2016_11
299,1.43394,0.2096,2016/11/18 11:35,2016/11/18 12:36,2016/11/18 12:36,2016/11/18 12:41,4.14346,2.49992,2.70952,3.06457,cell_v_drop_LG36_NCM_cell_2016_11
293,1.43507,0.20831,2016/11/18 13:58,2016/11/18 15:00,2016/11/18 15:00,2016/11/18 15:05,4.1433,2.49992,2.70823,3.06101,cell_v_drop_LG36_NCM_cell_2016_11
298,1.44105,0.20298,2016/11/18 16:22,2016/11/18 17:24,2016/11/18 17:24,2016/11/18 17:29,4.14378,2.49975,2.70273,3.05326,cell_v_drop_LG36_NCM_cell_2016_11
297,1.43927,0.19167,2016/11/18 18:45,2016/11/18 19:46,2016/11/18 19:46,2016/11/18 19:51,4.14249,2.51155,2.70322,3.05164,cell_v_drop_LG36_NCM_cell_2016_11
299,1.4173,0.21413,2016/12/3 0:46,2016/12/3 1:48,2016/12/3 1:48,2016/12/3 1:53,4.1433,2.51187,2.726,3.02562,cell_v_drop_LG36_NCM_cell_2016_11
298,1.42052,0.2214,2016/12/3 3:09,2016/12/3 4:11,2016/12/3 4:11,2016/12/3 4:16,4.14313,2.50121,2.72261,3.01916,cell_v_drop_LG36_NCM_cell_2016_11
298,1.42408,0.21947,2016/12/3 5:32,2016/12/3 6:34,2016/12/3 6:34,2016/12/3 6:39,4.1433,2.49975,2.71922,3.01625,cell_v_drop_LG36_NCM_cell_2016_11
298,1.42505,0.218,2016/12/3 7:55,2016/12/3 8:57,2016/12/3 8:57,2016/12/3 9:02,4.14297,2.49992,2.71792,3.01318,cell_v_drop_LG36_NCM_cell_2016_11
298,1.42796,0.21559,2016/12/3 10:18,2016/12/3 11:20,2016/12/3 11:20,2016/12/3 11:25,4.1433,2.49975,2.71534,3.01205,cell_v_drop_LG36_NCM_cell_2016_11
299,1.42877,0.21396,2016/12/3 12:41,2016/12/3 13:42,2016/12/3 13:42,2016/12/3 13:47,4.14265,2.49992,2.71388,3.01124,cell_v_drop_LG36_NCM_cell_2016_11
297,1.43361,0.20961,2016/12/3 15:03,2016/12/3 16:05,2016/12/3 16:05,2016/12/3 16:10,4.14297,2.49975,2.70936,3.00849,cell_v_drop_LG36_NCM_cell_2016_11
299,1.43507,0.20055,2016/12/3 17:26,2016/12/3 18:27,2016/12/3 18:27,2016/12/3 18:32,4.14281,2.50719,2.70774,3.00671,cell_v_drop_LG36_NCM_cell_2016_11
298,1.43701,0.2033,2016/12/3 19:48,2016/12/3 20:49,2016/12/3 20:49,2016/12/3 20:54,4.14281,2.5025,2.7058,3.00461,cell_v_drop_LG36_NCM_cell_2016_11
299,1.43814,0.20459,2016/12/3 22:10,2016/12/3 23:12,2016/12/3 23:12,2016/12/3 23:17,4.14265,2.49992,2.70451,3.003,cell_v_drop_LG36_NCM_cell_2016_11
298,1.43927,0.20362,2016/12/4 0:33,2016/12/4 1:34,2016/12/4 1:34,2016/12/4 1:39,4.14281,2.49992,2.70354,3.00429,cell_v_drop_LG36_NCM_cell_2016_11
298,1.43959,0.2033,2016/12/4 2:55,2016/12/4 3:57,2016/12/4 3:57,2016/12/4 4:02,4.14281,2.49992,2.70322,3.00235,cell_v_drop_LG36_NCM_cell_2016_11
298,1.4425,0.20055,2016/12/4 5:18,2016/12/4 6:19,2016/12/4 6:19,2016/12/4 6:24,4.14297,2.49992,2.70047,3.00219,cell_v_drop_LG36_NCM_cell_2016_11
298,1.44266,0.19313,2016/12/4 7:40,2016/12/4 8:41,2016/12/4 8:41,2016/12/4 8:46,4.14265,2.50686,2.69999,3.00074,cell_v_drop_LG36_NCM_cell_2016_11
298,1.44815,0.19506,2016/12/4 10:02,2016/12/4 11:03,2016/12/4 11:03,2016/12/4 11:08,4.14313,2.49992,2.69498,2.99379,cell_v_drop_LG36_NCM_cell_2016_11
299,1.45026,0.19166,2016/12/4 12:25,2016/12/4 13:26,2016/12/4 13:26,2016/12/4 13:31,4.14297,2.50105,2.69271,2.99217,cell_v_drop_LG36_NCM_cell_2016_11
298,1.45155,0.19118,2016/12/4 14:47,2016/12/4 15:48,2016/12/4 15:48,2016/12/4 15:53,4.14265,2.49992,2.6911,2.98975,cell_v_drop_LG36_NCM_cell_2016_11
297,1.45349,0.18214,2016/12/4 17:09,2016/12/4 18:11,2016/12/4 18:11,2016/12/4 18:16,4.14346,2.50783,2.68997,2.98975,cell_v_drop_LG36_NCM_cell_2016_11
299,1.4543,0.18957,2016/12/4 19:32,2016/12/4 20:34,2016/12/4 20:34,2016/12/4 20:39,4.14362,2.49975,2.68932,2.99007,cell_v_drop_LG36_NCM_cell_2016_11
296,1.45366,0.18989,2016/12/4 21:55,2016/12/4 22:56,2016/12/4 22:56,2016/12/4 23:01,4.1433,2.49975,2.68964,2.99072,cell_v_drop_LG36_NCM_cell_2016_11
299,1.4543,0.18585,2016/12/5 0:17,2016/12/5 1:19,2016/12/5 1:19,2016/12/5 1:24,4.14297,2.50282,2.68867,2.98975,cell_v_drop_LG36_NCM_cell_2016_11
299,1.45511,0.17761,2016/12/5 2:40,2016/12/5 3:41,2016/12/5 3:41,2016/12/5 3:46,4.1433,2.51058,2.68819,2.99104,cell_v_drop_LG36_NCM_cell_2016_11
299,1.45494,0.18504,2016/12/5 5:02,2016/12/5 6:04,2016/12/5 6:04,2016/12/5 6:09,4.14313,2.50315,2.68819,2.9933,cell_v_drop_LG36_NCM_cell_2016_11
298,1.45268,0.1907,2016/12/5 7:25,2016/12/5 8:26,2016/12/5 8:26,2016/12/5 8:31,4.14313,2.49975,2.69045,2.99605,cell_v_drop_LG36_NCM_cell_2016_11
299,1.45446,0.18876,2016/12/5 9:47,2016/12/5 10:48,2016/12/5 10:48,2016/12/5 10:53,4.14297,2.49975,2.68851,2.99573,cell_v_drop_LG36_NCM_cell_2016_11
299,1.45817,0.18117,2016/12/5 12:10,2016/12/5 13:11,2016/12/5 13:11,2016/12/5 13:16,4.14313,2.50379,2.68496,2.98926,cell_v_drop_LG36_NCM_cell_2016_11
300,1.45495,0.18843,2016/12/5 14:32,2016/12/5 15:33,2016/12/5 15:33,2016/12/5 15:38,4.1433,2.49992,2.68835,2.99831,cell_v_drop_LG36_NCM_cell_2016_11
299,1.45559,0.1789,2016/12/5 16:54,2016/12/5 17:55,2016/12/5 17:55,2016/12/5 18:00,4.14313,2.50864,2.68754,2.99766,cell_v_drop_LG36_NCM_cell_2016_11
297,1.45607,0.18149,2016/12/5 19:17,2016/12/5 20:18,2016/12/5 20:18,2016/12/5 20:23,4.14313,2.50557,2.68706,2.99411,cell_v_drop_LG36_NCM_cell_2016_11
299,1.45672,0.18245,2016/12/5 21:39,2016/12/5 22:40,2016/12/5 22:40,2016/12/5 22:45,4.14313,2.50396,2.68641,2.99476,cell_v_drop_LG36_NCM_cell_2016_11
299,1.45882,0.18439,2016/12/6 0:01,2016/12/6 1:03,2016/12/6 1:03,2016/12/6 1:08,4.14313,2.49992,2.68431,2.99411,cell_v_drop_LG36_NCM_cell_2016_11
295,1.45931,0.18245,2016/12/6 2:24,2016/12/6 3:25,2016/12/6 3:25,2016/12/6 3:30,4.14297,2.50121,2.68366,2.99362,cell_v_drop_LG36_NCM_cell_2016_11
298,1.45964,0.18374,2016/12/6 4:46,2016/12/6 5:47,2016/12/6 5:47,2016/12/6 5:52,4.1433,2.49992,2.68366,2.9954,cell_v_drop_LG36_NCM_cell_2016_11
299,1.45947,0.18391,2016/12/6 7:08,2016/12/6 8:09,2016/12/6 8:09,2016/12/6 8:14,4.14297,2.49959,2.6835,2.99589,cell_v_drop_LG36_NCM_cell_2016_11
299,1.46205,0.18036,2016/12/6 9:30,2016/12/6 10:31,2016/12/6 10:31,2016/12/6 10:36,4.14313,2.50072,2.68108,2.99104,cell_v_drop_LG36_NCM_cell_2016_11
298,1.46141,0.17486,2016/12/6 11:52,2016/12/6 12:53,2016/12/6 12:53,2016/12/6 12:58,4.14281,2.50654,2.6814,2.99265,cell_v_drop_LG36_NCM_cell_2016_11
297,1.46384,0.17971,2016/12/6 14:14,2016/12/6 15:16,2016/12/6 15:16,2016/12/6 15:21,4.1433,2.49975,2.67946,2.98958,cell_v_drop_LG36_NCM_cell_2016_11
298,1.46513,0.17792,2016/12/6 16:36,2016/12/6 17:38,2016/12/6 17:38,2016/12/6 17:43,4.14297,2.49992,2.67784,2.98781,cell_v_drop_LG36_NCM_cell_2016_11
297,1.46561,0.17745,2016/12/6 18:59,2016/12/6 20:00,2016/12/6 20:00,2016/12/6 20:05,4.14281,2.49975,2.6772,2.98748,cell_v_drop_LG36_NCM_cell_2016_11
298,1.46707,0.16662,2016/12/6 21:21,2016/12/6 22:22,2016/12/6 22:22,2016/12/6 22:27,4.14346,2.50977,2.67639,2.98781,cell_v_drop_LG36_NCM_cell_2016_11
298,1.46869,0.17469,2016/12/6 23:43,2016/12/7 0:45,2016/12/7 0:45,2016/12/7 0:50,4.1433,2.49992,2.67461,2.98409,cell_v_drop_LG36_NCM_cell_2016_11
298,1.46997,0.17325,2016/12/7 2:06,2016/12/7 3:07,2016/12/7 3:07,2016/12/7 3:12,4.14297,2.49975,2.673,2.9828,cell_v_drop_LG36_NCM_cell_2016_11
299,1.47111,0.17243,2016/12/7 4:28,2016/12/7 5:29,2016/12/7 5:29,2016/12/7 5:34,4.14346,2.49992,2.67235,2.9815,cell_v_drop_LG36_NCM_cell_2016_11
297,1.47143,0.17146,2016/12/7 6:50,2016/12/7 7:51,2016/12/7 7:51,2016/12/7 7:56,4.14281,2.49992,2.67138,2.98053,cell_v_drop_LG36_NCM_cell_2016_11
294,1.47273,0.17065,2016/12/7 9:12,2016/12/7 10:13,2016/12/7 10:13,2016/12/7 10:18,4.1433,2.49992,2.67057,2.97843,cell_v_drop_LG36_NCM_cell_2016_11
298,1.47337,0.16242,2016/12/7 11:35,2016/12/7 12:36,2016/12/7 12:36,2016/12/7 12:41,4.1433,2.50751,2.66993,2.97763,cell_v_drop_LG36_NCM_cell_2016_11
299,1.47483,0.15934,2016/12/7 13:57,2016/12/7 14:58,2016/12/7 14:58,2016/12/7 15:03,4.14346,2.50929,2.66863,2.97666,cell_v_drop_LG36_NCM_cell_2016_11
298,1.4766,0.16711,2016/12/7 16:19,2016/12/7 17:20,2016/12/7 17:20,2016/12/7 17:25,4.14346,2.49975,2.66686,2.9731,cell_v_drop_LG36_NCM_cell_2016_11
299,1.47806,0.16581,2016/12/7 18:41,2016/12/7 19:42,2016/12/7 19:42,2016/12/7 19:47,4.14346,2.49959,2.6654,2.97148,cell_v_drop_LG36_NCM_cell_2016_11
299,1.47935,0.15563,2016/12/7 21:04,2016/12/7 22:05,2016/12/7 22:05,2016/12/7 22:10,4.14362,2.50864,2.66427,2.971,cell_v_drop_LG36_NCM_cell_2016_11
